ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,Sex,Education,Old_Jobs
12377,0.56,0.71,4,296,2,0,1,0,IT,medium,,4,3
12378,0.44,0.56,2,158,3,0,1,0,accounting,medium,,4,3
12379,0.31,0.56,4,238,2,0,1,0,accounting,medium,,4,3
12380,0.77,0.93,4,231,5,0,1,0,hr,medium,,4,3
12381,0.44,0.45,2,156,3,0,1,0,hr,medium,,4,3
12382,0.38,0.46,2,145,3,0,1,0,hr,medium,,4,3
12383,0.45,0.48,2,144,3,0,1,0,marketing,medium,,4,3
12384,0.38,0.51,2,159,3,0,1,0,sales,medium,,4,3
12385,0.36,0.48,2,156,3,0,1,0,accounting,high,,4,3
12386,0.75,0.9,5,256,5,0,1,0,support,low,,4,3
12387,0.1,0.93,6,298,4,0,1,0,technical,medium,,4,3
12388,0.1,0.97,6,247,4,0,1,0,management,medium,,4,3
12389,0.45,0.5,2,157,3,0,1,0,marketing,medium,,4,3
12390,0.42,0.57,2,154,3,1,1,0,marketing,medium,,4,3
12391,0.78,1,4,253,5,0,1,0,marketing,low,,4,3
12392,0.45,0.55,2,148,3,0,1,0,sales,low,,4,3
12393,0.84,1,4,261,5,0,1,0,sales,low,,4,3
12394,0.11,0.93,6,282,4,0,1,0,sales,low,,4,3
12395,0.42,0.56,2,133,3,0,1,0,sales,low,,4,3
12396,0.45,0.46,2,128,3,0,1,0,sales,low,,4,3
12397,0.46,0.57,2,139,3,0,1,0,sales,low,,4,3
12398,0.09,0.79,6,293,5,0,1,0,sales,low,,4,3
12399,0.87,0.83,4,265,6,0,1,0,sales,low,,4,3
12400,0.1,0.87,6,250,4,0,1,0,sales,low,,4,3
12401,0.91,1,5,251,6,0,1,0,sales,low,,4,3
12402,0.76,0.92,4,246,5,0,1,0,sales,low,,4,3
12403,0.74,1,5,275,5,0,1,0,sales,low,,4,3
12404,0.92,0.93,5,240,5,0,1,0,sales,low,,4,3
12405,0.76,0.87,5,245,5,0,1,0,sales,low,,4,3
12406,0.47,0.5,4,254,4,0,1,0,sales,low,,4,3
12407,0.73,0.99,5,241,5,0,1,0,sales,low,,4,3
12408,0.09,0.94,6,257,4,0,1,0,sales,low,,4,3
12409,0.91,0.92,4,246,5,0,1,0,sales,low,,4,3
12410,0.82,0.98,4,233,5,0,1,0,sales,low,,4,3
12411,0.28,0.45,6,218,4,0,1,0,accounting,low,,4,3
12412,0.84,0.99,4,262,6,0,1,0,accounting,medium,,4,3
12413,0.45,0.53,2,138,3,0,1,0,accounting,medium,,4,3
12414,0.45,0.54,2,142,3,0,1,0,hr,medium,,4,3
12415,0.91,0.97,5,233,5,0,1,0,hr,medium,,4,3
12416,0.42,0.48,2,155,3,0,1,0,hr,medium,,4,3
12417,0.82,1,4,229,6,0,1,0,hr,medium,,4,3
12418,0.11,0.9,6,264,4,0,1,0,technical,medium,,4,3
12419,0.42,0.53,3,199,4,0,1,0,technical,medium,,4,3
12420,0.82,0.85,4,223,5,0,1,0,technical,medium,,4,3
12421,0.09,0.96,6,268,4,0,1,0,technical,medium,,4,3
12422,0.1,0.94,6,287,4,0,1,0,technical,medium,,4,3
12423,0.86,1,5,257,5,0,1,0,technical,medium,,4,3
12424,0.4,0.46,2,143,3,0,1,0,technical,high,,4,3
12425,0.45,0.46,2,130,3,0,1,0,technical,low,,4,3
12426,0.42,0.51,2,136,3,0,1,0,technical,medium,,4,3
12427,0.74,0.92,4,261,5,0,1,0,technical,medium,,4,3
12428,0.55,0.6,3,180,4,0,1,0,technical,medium,,4,3
12429,0.37,0.45,2,126,3,0,1,0,support,medium,,4,3
12430,0.41,0.52,2,127,3,1,1,0,support,low,,4,3
12431,0.89,0.65,5,195,6,0,1,0,support,low,,4,3
12432,0.41,0.57,2,160,3,0,1,0,support,low,,4,3
12433,0.44,0.51,2,150,3,0,1,0,support,low,,4,3
12434,0.87,0.84,4,264,6,0,1,0,support,low,,4,3
12435,0.1,0.84,6,309,4,0,1,0,support,low,,4,3
12436,0.41,0.47,2,135,3,0,1,0,support,low,,4,3
12437,0.11,0.85,6,261,4,0,1,0,support,low,,4,3
12438,0.43,0.53,2,160,3,0,1,0,support,low,,4,3
12439,0.77,0.9,4,237,5,0,1,0,support,low,,4,3
12440,0.41,0.52,2,136,3,0,1,0,technical,low,,4,3
12441,0.41,0.48,2,139,3,0,1,0,technical,low,,4,3
12442,0.36,0.78,2,151,4,0,1,0,technical,low,,4,3
12443,0.77,1,5,229,5,0,1,0,management,low,,4,3
12444,0.81,0.98,5,245,5,0,1,0,IT,low,,4,3
12445,0.39,0.54,2,127,3,0,1,0,IT,low,,4,3
12446,0.09,0.94,6,283,5,0,1,0,IT,low,,4,3
12447,0.44,0.46,2,143,3,0,1,0,IT,low,,4,3
12448,0.1,0.84,5,298,4,0,1,0,IT,low,,4,3
12449,0.36,0.48,2,159,3,0,1,0,product_mng,low,,4,3
12450,0.81,0.92,5,239,5,0,1,0,product_mng,low,,4,3
12451,0.81,0.9,4,226,5,0,1,0,product_mng,medium,,4,3
12452,0.85,0.98,5,248,5,0,1,0,product_mng,medium,,4,3
12453,0.1,0.87,6,286,4,0,1,0,IT,medium,,4,3
12454,0.37,0.54,2,145,3,0,1,0,RandD,medium,,4,3
12455,0.09,0.97,7,254,4,1,1,0,RandD,medium,,4,3
12456,0.44,0.53,2,127,3,0,1,0,RandD,medium,,4,3
12457,0.86,0.93,5,223,5,0,1,0,RandD,medium,,4,3
12458,0.77,1,4,255,5,0,1,0,RandD,medium,,4,3
12459,0.41,0.48,2,136,3,0,1,0,marketing,medium,,4,3
12460,0.4,0.48,2,137,3,0,1,0,sales,medium,,4,3
12461,0.43,0.49,2,135,3,0,1,0,accounting,medium,,4,3
12462,0.43,0.5,2,137,3,0,1,0,support,medium,,4,3
12463,0.8,0.53,3,255,5,0,1,0,technical,high,,4,3
12464,0.8,0.85,4,273,5,0,1,0,management,low,,4,3
12465,0.82,0.98,5,234,5,0,1,0,marketing,medium,,4,3
12466,0.37,0.54,2,152,3,0,1,0,marketing,medium,,4,3
12467,0.37,0.48,2,134,3,0,1,0,marketing,medium,,4,3
12468,0.09,0.95,6,292,4,0,1,0,sales,medium,,4,3
12469,0.9,0.92,5,245,5,0,1,0,sales,low,,4,3
12470,0.41,0.52,2,159,3,0,1,0,sales,low,,4,3
12471,0.1,0.85,6,260,4,0,1,0,sales,low,,4,3
12472,0.44,0.53,2,149,3,0,1,0,sales,low,,4,3
12473,0.89,0.85,5,266,5,0,1,0,sales,low,,4,3
12474,0.42,0.56,2,149,3,0,1,0,sales,low,,4,3
12475,0.87,1,5,242,5,0,1,0,sales,low,,4,3
12476,0.45,0.57,2,134,3,0,1,0,sales,low,,4,3
12477,0.11,0.87,5,271,4,0,1,0,sales,low,,4,3
12478,0.09,0.79,6,275,4,0,1,0,sales,low,,4,3
12479,0.76,0.83,5,227,5,0,1,0,sales,low,,4,3
12480,0.11,0.96,7,277,5,0,1,0,sales,low,,4,3
12481,0.37,0.49,2,151,3,0,1,0,sales,low,,4,3
12482,0.1,0.79,6,274,4,0,1,0,sales,low,,4,3
12483,0.77,0.87,4,242,6,0,1,0,sales,low,,4,3
12484,0.42,0.54,2,143,3,1,1,0,sales,low,,4,3
12485,0.38,0.52,2,145,3,0,1,0,sales,low,,4,3
12486,0.32,0.95,5,172,2,0,1,0,sales,low,,4,3
12487,0.38,0.49,2,135,3,0,1,0,accounting,low,,4,3
12488,0.19,1,4,192,4,0,1,0,accounting,low,,4,3
12489,0.1,0.83,7,276,4,0,1,0,accounting,low,,4,3
12490,0.76,0.88,4,206,4,0,1,0,hr,medium,,4,3
12491,0.53,0.56,4,281,6,0,1,0,hr,medium,,4,3
12492,0.39,0.51,2,151,3,0,1,0,hr,medium,,4,3
12493,0.11,0.83,6,244,4,0,1,0,hr,medium,,4,3
12494,0.1,0.94,6,309,4,0,1,0,technical,medium,,4,3
12495,0.84,1,5,218,5,0,1,0,technical,medium,,4,3
12496,0.82,0.99,4,263,6,0,1,0,technical,medium,,4,3
12497,0.1,0.82,6,244,4,0,1,0,technical,medium,,4,3
12498,0.59,0.49,7,263,4,0,1,0,technical,medium,,4,3
12499,0.44,0.48,2,143,3,0,1,0,technical,medium,,4,3
12500,0.89,0.95,2,181,5,0,1,0,technical,medium,,4,3
12501,0.91,0.84,5,265,5,0,1,0,technical,medium,,4,3
12502,0.66,0.57,5,161,5,0,1,0,technical,high,,4,3
12503,0.11,0.87,7,282,5,0,1,0,technical,low,,4,3
12504,0.43,0.51,2,155,3,0,1,0,technical,medium,,4,3
12505,0.78,0.83,4,217,6,0,1,0,support,medium,,4,3
12506,0.11,0.97,6,289,5,0,1,0,support,medium,,4,3
12507,0.83,0.98,4,259,5,0,1,0,support,medium,,4,3
12508,0.39,0.54,2,158,3,0,1,0,support,low,,4,3
12509,0.38,0.55,2,158,3,0,1,0,support,low,,4,3
12510,0.37,0.57,2,155,3,0,1,0,support,low,,4,3
12511,0.44,0.48,2,146,3,0,1,0,support,low,,4,3
12512,0.53,0.85,2,164,5,0,1,0,support,low,,4,3
12513,0.09,0.96,6,259,4,0,1,0,support,low,,4,3
12514,0.11,0.89,6,293,4,0,1,0,support,low,,4,3
12515,0.83,0.96,5,275,5,0,1,0,support,low,,4,3
12516,0.88,1,5,219,6,1,1,0,technical,low,,4,3
12517,0.1,0.89,6,247,4,0,1,0,technical,low,,4,3
12518,0.09,0.86,7,309,4,0,1,0,technical,low,,4,3
12519,0.44,0.54,2,151,3,0,1,0,management,low,,4,3
12520,0.39,0.51,2,129,3,0,1,0,IT,low,,4,3
12521,0.87,0.94,4,274,5,0,1,0,IT,low,,4,3
12522,0.74,0.99,4,233,5,0,1,0,IT,low,,4,3
12523,0.1,0.95,7,289,4,0,1,0,IT,low,,4,3
12524,0.74,0.82,4,239,6,0,1,0,IT,low,,4,3
12525,0.75,0.99,5,221,5,0,1,0,product_mng,low,,4,3
12526,0.41,0.56,2,150,3,0,1,0,product_mng,low,,4,3
12527,0.41,0.45,2,144,3,1,1,0,product_mng,low,,4,3
12528,0.09,0.9,7,289,4,0,1,0,product_mng,low,,4,3
12529,0.09,0.8,6,301,5,0,1,0,IT,medium,,4,3
12530,0.39,0.57,2,145,3,0,1,0,accounting,medium,,4,3
12531,0.4,0.56,2,137,3,0,1,0,accounting,medium,,4,3
12532,0.37,0.54,2,131,3,1,1,0,hr,medium,,4,3
12533,0.1,0.84,6,246,4,0,1,0,hr,medium,,4,3
12534,0.43,0.51,2,136,3,0,1,0,hr,medium,,4,3
12535,0.75,0.85,5,240,6,1,1,0,marketing,medium,,4,3
12536,0.37,0.56,2,156,3,0,1,0,sales,medium,,4,3
12537,0.11,0.85,6,305,4,0,1,0,accounting,medium,,4,3
12538,0.45,0.45,2,154,3,1,1,0,support,medium,,4,3
12539,0.87,1,5,261,5,1,1,0,technical,medium,,4,3
12540,0.11,0.94,7,244,4,0,1,0,management,medium,,4,3
12541,0.45,0.54,2,129,3,0,1,0,marketing,high,,4,3
12542,0.81,0.87,4,254,5,0,1,0,marketing,low,,4,3
12543,0.77,0.91,5,236,5,0,1,0,marketing,medium,,4,3
12544,0.89,0.92,5,237,5,0,1,0,sales,medium,,4,3
12545,0.43,0.49,2,135,3,0,1,0,sales,medium,,4,3
12546,0.78,1,5,236,5,0,1,0,sales,medium,,4,3
12547,0.37,0.47,2,149,3,0,1,0,sales,low,,4,3
12548,0.37,0.5,2,141,3,0,1,0,sales,low,,4,3
12549,0.85,0.82,4,270,5,0,1,0,sales,low,,4,3
12550,0.41,0.47,2,138,3,0,1,0,sales,low,,4,3
12551,0.11,0.96,6,298,4,0,1,0,sales,low,,4,3
12552,0.75,0.99,5,254,5,0,1,0,sales,low,,4,3
12553,0.82,0.85,5,248,5,0,1,0,sales,low,,4,3
12554,0.79,1,5,257,6,0,1,0,sales,low,,4,3
12555,0.43,0.53,2,150,3,0,1,0,sales,low,,4,3
12556,0.1,0.9,7,281,4,0,1,0,sales,low,,4,3
12557,0.46,0.48,2,141,3,1,1,0,sales,low,,4,3
12558,0.43,0.57,2,157,3,0,1,0,sales,low,,4,3
12559,0.43,0.55,2,136,3,0,1,0,sales,low,,4,3
12560,0.11,0.8,7,296,4,0,1,0,sales,low,,4,3
12561,0.09,0.86,6,279,4,0,1,0,sales,low,,4,3
12562,0.37,0.53,2,131,3,0,1,0,sales,low,,4,3
12563,0.4,0.57,2,160,3,0,1,0,accounting,low,,4,3
12564,0.1,0.77,7,291,4,0,1,0,accounting,low,,4,3
12565,0.41,0.53,2,157,3,0,1,0,accounting,low,,4,3
12566,0.79,0.58,3,294,4,0,1,0,hr,low,,4,3
12567,0.11,0.79,7,310,4,0,1,0,hr,low,,4,3
12568,0.1,0.97,6,282,4,0,1,0,hr,medium,,4,3
12569,0.44,0.51,2,134,3,0,1,0,hr,medium,,4,3
12570,0.25,0.46,4,214,4,0,1,0,technical,medium,,4,3
12571,0.44,0.52,2,137,3,0,1,0,technical,medium,,4,3
12572,0.73,1,4,252,5,0,1,0,technical,medium,,4,3
12573,0.75,0.97,5,243,6,0,1,0,technical,medium,,4,3
12574,0.36,0.47,2,148,3,0,1,0,technical,medium,,4,3
12575,0.37,0.49,2,151,3,0,1,0,technical,medium,,4,3
12576,0.39,0.49,2,129,3,0,1,0,technical,medium,,4,3
12577,0.48,0.78,2,198,2,0,1,0,technical,medium,,4,3
12578,0.57,0.72,4,275,6,0,1,0,technical,medium,,4,3
12579,0.9,0.96,5,243,5,0,1,0,technical,medium,,4,3
12580,0.39,0.55,2,159,3,0,1,0,technical,high,,4,3
12581,0.44,0.51,2,145,3,0,1,0,support,low,,4,3
12582,0.81,0.88,5,242,5,0,1,0,support,medium,,4,3
12583,0.74,0.87,5,242,5,0,1,0,support,medium,,4,3
12584,0.44,0.56,2,145,3,0,1,0,support,medium,,4,3
12585,0.41,0.56,2,154,3,0,1,1,support,medium,,4,3
12586,0.4,0.51,2,139,3,0,1,0,support,low,,4,3
12587,0.46,0.57,2,152,3,0,1,0,support,low,,4,3
12588,0.8,0.83,2,211,3,0,1,0,support,low,,4,3
12589,0.87,0.9,5,258,5,0,1,0,support,low,,4,3
12590,0.39,0.54,2,155,3,0,1,0,support,low,,4,3
12591,0.38,0.55,2,148,3,0,1,0,support,low,,4,3
12592,0.66,0.67,2,255,3,0,1,0,technical,low,,4,3
12593,0.1,0.8,6,264,4,0,1,0,technical,low,,4,3
12594,0.37,0.54,2,132,3,0,1,0,technical,low,,4,3
12595,0.1,0.77,6,255,4,0,1,0,management,low,,4,3
12596,0.09,0.87,5,263,4,0,1,0,IT,low,,4,3
12597,0.86,0.84,5,222,5,0,1,0,IT,low,,4,3
12598,0.11,0.9,6,263,4,0,1,0,IT,low,,4,3
12599,0.37,0.46,2,157,3,0,1,0,IT,low,,4,3
12600,0.11,0.92,7,307,4,0,1,0,IT,low,,4,3
12601,0.77,0.98,5,259,6,0,1,0,product_mng,low,,4,3
12602,0.84,0.94,5,222,6,0,1,0,product_mng,low,,4,3
12603,0.1,0.84,7,250,4,0,1,0,product_mng,low,,4,3
12604,0.83,0.9,5,245,5,0,1,0,product_mng,low,,4,3
12605,0.11,0.79,6,292,4,0,1,0,IT,low,,4,3
12606,0.86,0.92,5,252,5,0,1,0,RandD,low,,4,3
12607,0.38,0.56,2,161,3,0,1,0,RandD,medium,,4,3
12608,0.11,0.88,5,250,4,0,1,0,RandD,medium,,4,3
12609,0.45,0.49,2,134,3,0,1,0,RandD,medium,,4,3
12610,0.1,0.85,7,279,4,0,1,0,RandD,medium,,4,3
12611,0.09,0.95,7,256,4,0,1,0,marketing,medium,,4,3
12612,0.39,0.53,2,127,3,0,1,0,sales,medium,,4,3
12613,0.37,0.47,2,138,3,1,1,0,accounting,medium,,4,3
12614,0.81,0.97,5,243,5,0,1,0,support,medium,,4,3
12615,0.09,0.9,7,296,4,0,1,0,technical,medium,,4,3
12616,0.1,0.88,7,267,4,0,1,0,management,medium,,4,3
12617,0.39,0.49,2,144,3,0,1,0,marketing,medium,,4,3
12618,0.83,0.95,4,251,5,0,1,0,marketing,medium,,4,3
12619,0.45,0.57,2,148,3,0,1,0,marketing,high,,4,3
12620,0.43,0.51,2,141,3,0,1,0,sales,low,,4,3
12621,0.8,0.75,3,268,2,0,1,0,sales,medium,,4,3
12622,0.1,0.86,6,247,4,0,1,0,sales,medium,,4,3
12623,0.1,0.55,2,247,4,0,1,0,sales,medium,,4,3
12624,0.36,0.52,2,146,3,0,1,0,sales,medium,,4,3
12625,0.38,0.5,2,140,3,0,1,0,sales,low,,4,3
12626,0.78,0.98,5,263,6,0,1,0,sales,low,,4,3
12627,0.44,0.49,2,145,3,0,1,0,sales,low,,4,3
12628,0.41,0.46,2,156,3,1,1,0,sales,low,,4,3
12629,0.72,0.85,5,244,6,0,1,0,sales,low,,4,3
12630,0.46,0.54,2,144,3,0,1,0,sales,low,,4,3
12631,0.1,0.9,7,286,4,0,1,0,sales,low,,4,3
12632,0.34,0.67,4,141,2,0,1,0,sales,low,,4,3
12633,0.11,0.89,6,260,5,0,1,0,sales,low,,4,3
12634,0.38,0.56,2,154,3,0,1,0,sales,low,,4,3
12635,0.82,0.92,5,225,5,0,1,0,sales,low,,4,3
12636,0.39,0.57,2,127,3,0,1,0,sales,low,,4,3
12637,0.44,0.53,2,140,3,0,1,0,sales,low,,4,3
12638,0.43,0.52,2,147,3,0,1,0,sales,low,,4,3
12639,0.84,0.83,4,227,5,0,1,0,accounting,low,,4,3
12640,0.43,0.48,2,153,3,0,1,0,accounting,low,,4,3
12641,0.37,0.52,2,128,3,0,1,0,accounting,low,,4,3
12642,0.74,0.97,4,228,5,0,1,0,hr,low,,4,3
12643,0.73,0.97,5,235,5,0,1,0,hr,low,,4,3
12644,0.37,0.47,2,148,3,0,1,0,hr,low,,4,3
12645,0.58,0.62,4,238,3,0,1,0,hr,low,,4,3
12646,0.4,0.54,2,141,3,0,1,0,technical,medium,,4,3
12647,0.51,0.83,5,249,4,0,1,0,technical,medium,,4,3
12648,0.46,0.5,2,151,3,0,1,0,technical,medium,,4,3
12649,0.45,0.54,2,129,3,0,1,0,technical,medium,,4,3
12650,0.46,0.5,2,156,3,0,1,0,technical,medium,,4,3
12651,0.39,0.45,2,134,3,0,1,0,technical,medium,,4,3
12652,0.09,0.88,6,269,4,0,1,0,technical,medium,,4,3
12653,0.09,0.77,6,290,4,0,1,0,technical,medium,,4,3
12654,0.37,0.51,2,132,3,0,1,0,technical,medium,,4,3
12655,0.1,0.89,7,308,4,0,1,0,technical,medium,,4,3
12656,0.77,1,4,232,5,0,1,0,technical,medium,,4,3
12657,0.79,0.86,5,235,5,0,1,0,support,medium,,4,3
12658,0.43,0.55,2,130,3,0,1,0,support,high,,4,3
12659,0.38,0.53,2,146,3,0,1,0,support,low,,4,3
12660,0.77,0.91,5,221,6,0,1,0,support,medium,,4,3
12661,0.44,0.5,2,130,3,0,1,0,support,medium,,4,3
12662,0.39,0.46,2,136,3,0,1,0,support,medium,,4,3
12663,0.78,0.89,5,274,6,0,1,0,support,medium,,4,3
12664,0.1,0.79,6,256,5,0,1,0,support,low,,4,3
12665,0.1,0.77,5,276,4,0,1,0,support,low,,4,3
12666,0.75,0.85,5,267,5,0,1,0,support,low,,4,3
12667,0.46,0.62,6,213,3,0,1,0,support,low,,4,3
12668,0.91,0.97,4,274,6,0,1,0,technical,low,,4,3
12669,0.1,0.92,6,258,4,0,1,0,technical,low,,4,3
12670,0.72,0.6,3,153,5,0,1,0,technical,low,,4,3
12671,0.11,0.95,6,245,4,0,1,0,management,low,,4,3
12672,0.11,0.94,6,264,4,0,1,0,IT,low,,4,3
12673,0.46,0.57,2,154,3,0,1,0,IT,low,,4,3
12674,0.37,0.46,2,149,3,0,1,0,IT,low,,4,3
12675,0.46,0.5,2,157,3,0,1,0,IT,low,,4,3
12676,0.43,0.57,2,127,3,0,1,0,IT,low,,4,3
12677,0.11,0.82,6,270,4,0,1,0,product_mng,low,,4,3
12678,0.73,0.89,5,236,6,0,1,0,product_mng,low,,4,3
12679,0.43,0.47,2,158,3,0,1,0,product_mng,low,,4,3
12680,0.86,1,5,229,5,0,1,0,product_mng,low,,4,3
12681,0.1,0.83,6,269,4,0,1,0,IT,low,,4,3
12682,0.4,0.49,2,128,3,0,1,0,sales,low,,4,3
12683,0.11,0.87,7,278,4,0,1,0,sales,low,,4,3
12684,0.86,0.98,3,158,5,0,1,0,sales,low,,4,3
12685,0.42,1,3,202,3,0,1,0,sales,medium,,4,3
12686,0.79,0.84,4,240,5,0,1,0,sales,medium,,4,3
12687,0.1,0.96,7,255,4,0,1,0,marketing,medium,,4,3
12688,0.09,0.92,7,254,4,0,1,0,sales,medium,,4,3
12689,0.09,0.82,6,257,4,0,1,0,accounting,medium,,4,3
12690,0.87,1,4,228,5,0,1,0,support,medium,,4,3
12691,0.36,0.49,2,145,3,0,1,0,technical,medium,,4,3
12692,0.42,0.75,3,218,4,0,1,0,management,medium,,4,3
12693,0.84,0.86,5,268,5,0,1,0,marketing,medium,,4,3
12694,0.1,0.83,6,278,4,0,1,0,marketing,medium,,4,3
12695,0.78,0.71,3,249,5,0,1,0,marketing,medium,,4,3
12696,0.35,0.99,3,236,4,0,1,0,sales,medium,,4,3
12697,0.1,0.81,7,291,4,0,1,0,sales,high,,4,3
12698,0.11,0.8,6,306,4,0,1,0,sales,low,,4,3
12699,0.43,0.48,2,135,3,0,1,0,sales,medium,,4,3
12700,0.38,0.45,2,156,3,0,1,0,sales,medium,,4,3
12701,0.46,0.54,2,143,3,0,1,0,sales,medium,,4,3
12702,0.89,0.82,4,243,5,0,1,0,sales,medium,,4,3
12703,0.45,0.5,2,147,3,0,1,0,sales,low,,4,3
12704,0.44,0.53,2,159,3,0,1,0,sales,low,,4,3
12705,0.74,0.54,5,216,3,0,1,0,sales,low,,4,3
12706,0.45,0.54,2,152,3,0,1,0,sales,low,,4,3
12707,0.79,0.93,4,226,5,0,1,0,sales,low,,4,3
12708,0.79,0.91,5,271,5,0,1,0,sales,low,,4,3
12709,0.11,0.87,6,255,4,0,1,0,sales,low,,4,3
12710,0.42,0.48,2,140,3,0,1,0,sales,low,,4,3
12711,0.64,0.9,6,252,2,0,1,0,sales,low,,4,3
12712,0.4,0.55,2,159,3,0,1,0,sales,low,,4,3
12713,0.84,0.98,5,270,5,0,1,0,sales,low,,4,3
12714,0.73,0.92,5,232,5,0,1,0,sales,low,,4,3
12715,0.4,0.51,2,144,3,0,1,0,accounting,low,,4,3
12716,0.36,0.45,2,127,3,0,1,0,accounting,low,,4,3
12717,0.43,0.47,2,131,3,0,1,0,accounting,low,,4,3
12718,0.11,0.78,6,243,4,0,1,0,hr,low,,4,3
12719,0.91,1,5,244,6,0,1,0,hr,low,,4,3
12720,0.8,1,5,260,5,0,1,0,hr,low,,4,3
12721,0.42,0.49,2,139,3,0,1,0,hr,low,,4,3
12722,0.31,0.87,4,184,3,0,1,0,technical,low,,4,3
12723,0.44,0.47,2,130,3,0,1,0,technical,low,,4,3
12724,0.38,0.54,2,135,3,0,1,0,technical,medium,,4,3
12725,0.45,0.56,2,146,3,0,1,0,technical,medium,,4,3
12726,0.43,0.46,2,149,3,0,1,0,technical,medium,,4,3
12727,0.45,0.46,2,153,3,1,1,0,technical,medium,,4,3
12728,0.43,0.57,2,160,3,0,1,0,technical,medium,,4,3
12729,0.43,0.49,2,160,3,0,1,0,technical,medium,,4,3
12730,0.09,0.83,6,282,4,0,1,0,technical,medium,,4,3
12731,0.43,0.47,2,128,3,0,1,0,technical,medium,,4,3
12732,0.79,0.94,4,232,5,0,1,0,technical,medium,,4,3
12733,0.85,0.58,3,226,2,0,1,0,support,medium,,4,3
12734,0.38,0.45,2,129,3,0,1,0,support,medium,,4,3
12735,0.11,0.92,7,255,4,0,1,0,support,medium,,4,3
12736,0.83,0.99,5,258,5,0,1,0,support,high,,4,3
12737,0.81,0.91,4,229,5,0,1,0,support,low,,4,3
12738,0.42,0.56,2,143,3,0,1,0,support,medium,,4,3
12739,0.11,0.87,6,257,4,0,1,0,support,medium,,4,3
12740,0.11,0.85,7,275,4,0,1,0,support,medium,,4,3
12741,0.1,0.89,7,291,4,0,1,0,support,medium,,4,3
12742,0.5,0.54,5,153,4,0,1,0,support,low,,4,3
12743,0.44,0.49,2,154,3,0,1,0,support,low,,4,3
12744,0.11,0.9,6,301,4,0,1,0,technical,low,,4,3
12745,0.39,0.52,2,134,3,0,1,0,technical,low,,4,3
12746,0.11,0.78,6,245,4,0,1,0,technical,low,,4,3
12747,0.36,0.5,2,132,3,0,1,0,management,low,,4,3
12748,0.43,0.51,2,130,3,0,1,0,IT,low,,4,3
12749,0.4,0.5,2,127,3,0,1,0,IT,low,,4,3
12750,0.86,0.84,4,246,6,0,1,0,IT,low,,4,3
12751,0.38,0.49,2,145,3,0,1,0,IT,low,,4,3
12752,0.46,0.45,2,138,3,0,1,1,IT,low,,4,3
12753,0.37,0.57,2,129,3,0,1,0,product_mng,low,,4,3
12754,0.43,0.52,2,150,3,0,1,0,product_mng,low,,4,3
12755,0.66,0.93,5,253,5,0,1,0,product_mng,low,,4,3
12756,0.37,0.48,2,160,3,0,1,0,product_mng,low,,4,3
12757,0.77,0.92,5,235,5,0,1,0,IT,low,,4,3
12758,0.38,0.55,2,151,3,0,1,0,sales,low,,4,3
12759,0.39,0.54,2,127,3,0,1,0,sales,low,,4,3
12760,0.41,0.55,2,151,3,0,1,0,sales,low,,4,3
12761,0.1,0.9,7,290,4,0,1,0,sales,low,,4,3
12762,0.09,0.93,6,249,4,0,1,0,sales,low,,4,3
12763,0.41,0.47,2,131,3,0,1,0,marketing,medium,,4,3
12764,0.39,0.46,2,159,3,0,1,0,sales,medium,,4,3
12765,0.83,0.99,4,223,5,0,1,0,accounting,medium,,4,3
12766,0.09,0.87,3,214,2,0,1,0,support,medium,,4,3
12767,0.75,0.81,5,227,5,0,1,0,technical,medium,,4,3
12768,0.44,0.54,2,127,3,0,1,0,management,medium,,4,3
12769,0.1,0.84,6,293,5,0,1,0,marketing,medium,,4,3
12770,0.42,0.46,2,141,3,0,1,0,marketing,medium,,4,3
12771,0.1,0.83,6,300,4,0,1,0,marketing,medium,,4,3
12772,0.1,0.86,6,309,4,0,1,0,sales,medium,,4,3
12773,0.31,0.77,4,149,3,0,1,0,sales,medium,,4,3
12774,0.42,0.54,2,159,3,0,1,0,sales,medium,,4,3
12775,0.38,0.5,2,152,3,0,1,0,sales,high,,4,3
12776,0.39,0.57,2,158,3,0,1,0,sales,low,,4,3
12777,0.1,0.97,6,254,5,0,1,0,sales,medium,,4,3
12778,0.11,0.93,6,294,4,0,1,0,sales,medium,,4,3
12779,0.1,0.92,7,269,4,0,1,0,sales,medium,,4,3
12780,0.11,0.9,7,247,4,0,1,0,sales,medium,,4,3
12781,0.44,0.65,3,271,4,0,1,0,sales,low,,4,3
12782,0.91,0.96,4,232,5,0,1,0,sales,low,,4,3
12783,0.72,1,4,245,5,0,1,0,sales,low,,4,3
12784,0.66,0.66,3,225,3,0,0,0,technical,low,,4,3
12785,0.2,0.69,6,236,4,0,0,0,technical,low,,4,3
12786,0.97,0.78,3,268,3,1,0,0,technical,low,,4,3
12787,0.59,0.73,2,230,3,0,0,0,technical,low,,4,3
12788,0.88,0.6,4,162,2,0,0,0,technical,low,,4,3
12789,0.16,0.73,4,197,2,0,0,0,technical,low,,4,3
12790,0.61,0.96,3,247,3,0,0,0,support,low,,4,3
12791,0.52,0.79,4,234,3,0,0,0,support,low,,4,3
12792,0.82,0.49,4,276,4,0,0,0,support,low,,4,3
12793,0.75,0.94,5,217,2,0,0,0,support,medium,,4,3
