ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,high,low,medium,left
216,0.374003841,0.497504801,2,155,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
236,0.368237453,0.687644786,4,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14611,0.587820225,0.948292135,5,250,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
914,0.805261234,0.926324447,4,271,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,0.429346275,0.457190979,2,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1211,0.090052748,0.77,5,244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14743,0.380026773,0.565013386,2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
256,0.874325995,0.93674005,4,241,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.11,0.837801361,6,300,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
14791,0.390743799,0.550371899,2,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14443,0.326650192,0.8727951,5,246,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14500,0.817286287,0.907625502,5,232,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1846,0.652566851,0.846881882,5,274,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1955,0.422557089,0.563797574,2,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14460,0.699577834,0.883104662,5,260,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12023,0.09,0.912107202,6,302,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
97,0.283449859,0.870105458,5,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14291,0.413682472,0.552105843,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14451,0.422290585,0.522290585,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1270,0.823402321,0.98914942,4,268,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12584,0.398364878,0.506729757,2,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12214,0.423837258,0.496627838,2,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14490,0.756113933,0.883802333,5,229,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12040,0.412155242,0.541002438,2,152,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12411,0.455333369,0.973312503,5,280,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12325,0.380066019,0.467615534,2,132,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
52,0.391649979,0.526800169,2,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
449,0.807906103,0.918953052,4,238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1262,0.107871239,0.851708187,6,252,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1939,0.103212669,0.956425338,6,305,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
782,0.852756037,0.957173138,4,232,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14699,0.392014428,0.633806236,4,278,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
482,0.393835145,0.513835145,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14394,0.11,0.799500365,6,284,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14963,0.27976257,0.926604615,5,267,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1542,0.615061679,0.471072423,5,220,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
88,0.102753327,0.784493346,6,291,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
66,0.789746231,0.876525684,5,223,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
211,0.885325857,0.940868952,5,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
908,0.101596535,0.78638614,6,288,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14509,0.414554182,0.55,2,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1662,0.397324495,0.465464899,2,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12346,0.104744014,0.831535917,6,279,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12220,0.111952801,0.825986371,5,286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12521,0.630396841,0.943111729,4,278,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
418,0.234504649,0.91660062,5,262,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32,0.38,0.484352161,2,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
234,0.450411255,0.839455868,5,249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1408,0.320743258,0.71039349,4,256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
622,0.1,0.558811383,2,247,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
855,0.671388212,0.891404943,5,264,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12150,0.404428511,0.493428935,2,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12466,0.091329427,0.939364583,6,291,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14340,0.853134706,1,4,219,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
215,0.389590245,0.493560975,2,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1473,0.444987189,0.489948755,2,155,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
330,0.440783872,0.483135487,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14362,0.412042771,0.522408554,2,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1885,0.87,0.907642749,5,228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1738,0.705068057,0.869807109,5,268,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
162,0.448174883,0.51022814,2,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12442,0.77,0.985892746,4,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
285,0.380583879,0.471459698,2,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
702,0.809675827,0.947216348,4,226,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14529,0.373088662,0.466177323,2,153,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
978,0.398154482,0.54476931,2,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
778,0.105883135,0.928818058,6,249,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1828,0.273549552,0.886032433,5,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12773,0.41867866,0.536476426,2,159,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12014,0.395331757,0.54,2,141,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1034,0.437814656,0.54479023,2,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12644,0.371952965,0.470650988,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368,0.381510372,0.469183953,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12050,0.133101518,0.777357966,5,151,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
107,0.611955658,0.747444572,2,170,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1085,0.875731174,0.887735801,4,258,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1692,0.459337566,0.712542645,2,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12276,0.1010305,0.962786502,6,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
941,0.579965484,0.966099862,5,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,0.411690101,0.523633859,2,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12478,0.403069693,0.543069693,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1695,0.131550591,0.815775296,5,292,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12425,0.427014676,0.498308873,2,134,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
116,0.37,0.495427913,2,136,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1566,0.401336417,0.52028968,2,150,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14792,0.741059733,0.880597332,5,242,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12583,0.449907555,0.539722664,2,148,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1758,0.361148697,0.51459479,2,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1793,0.391369351,0.491051082,2,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1310,0.411215902,0.49424318,2,141,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1815,0.400549891,0.503171366,2,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12091,0.1,0.801262271,6,288,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
588,0.39,0.541899681,2,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1917,0.433641282,0.521271744,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
229,0.825170613,0.960641166,5,237,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1699,0.102587173,0.895871728,6,249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
937,0.551906204,0.75709201,5,272,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12572,0.412072848,0.498829139,2,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1834,0.507122856,0.757670283,5,161,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428,0.419585963,0.484482454,2,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1493,0.376173162,0.523212136,2,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12306,0.370166815,0.460750667,2,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12330,0.441747698,0.48699079,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1045,0.377720751,0.500809052,2,152,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1155,0.402912946,0.537087054,2,147,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12681,0.847722492,0.971937124,4,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1110,0.44,0.48383337,2,146,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1770,0.839842073,0.999868394,4,250,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1876,0.720794249,0.840595687,4,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14538,0.11,0.881587086,7,294,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
176,0.450445431,0.560890862,2,152,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1131,0.897650007,0.911183349,4,224,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12192,0.142441531,0.724251122,7,281,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14352,0.767000509,0.910364192,4,260,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12023,0.435411429,0.563852857,2,141,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
290,0.385462559,0.467268721,2,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
449,0.429702554,0.974718091,6,249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12187,0.391685327,0.478708014,2,142,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14264,0.380157851,0.549842149,2,133,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1732,0.11,0.898213307,6,272,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
526,0.41,0.496595249,2,146,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
664,0.09992387,0.77,5,276,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14590,0.303874811,0.571958702,4,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14303,0.102900742,0.84221335,6,288,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1971,0.382008343,0.807091415,6,297,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1961,0.37,0.502897286,2,158,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14362,0.44844318,0.556107949,2,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1229,0.380879453,0.463040182,2,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1960,0.705726623,0.830834975,6,294,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12134,0.343358273,0.711332377,4,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1919,0.37,0.468456966,2,148,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1132,0.478875659,0.586153767,2,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12365,0.232965244,0.823751219,5,291,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12065,0.795853572,0.879918651,5,224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14614,0.852058762,0.925753673,4,242,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1347,0.744908668,0.939350951,4,222,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1008,0.756753031,0.885481158,4,254,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
604,0.671461545,0.895596154,5,246,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1014,0.522134711,0.589526112,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14728,0.105059353,0.892470323,6,292,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
325,0.424293682,0.511412635,2,150,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1598,0.406563505,0.532187835,2,152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12108,0.411832589,0.482976722,2,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
214,0.377709526,0.497350338,2,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14545,0.438408014,0.477244991,2,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,0.815295344,0.866313415,3,228,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14756,0.876502064,0.906502064,5,239,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1217,0.741613565,0.957091482,4,236,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
530,0.419290503,0.477871509,2,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,0.435184342,0.5,2,128,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14928,0.105021075,0.89,6,271,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12727,0.441779261,0.505214064,2,155,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
12779,0.395087652,0.675098077,3,273,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,0.298350456,0.831368306,5,247,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12125,0.453106119,0.496893881,2,138,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
285,0.102699685,0.892204412,6,289,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14898,0.432266405,0.567733595,2,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1509,0.433628,0.483628,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14914,0.398023969,0.493952062,2,142,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14884,0.624217507,0.855484565,5,272,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1979,0.099548936,0.904323404,7,301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14474,0.167481843,0.795382465,5,260,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
559,0.426426045,0.562852091,2,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
862,0.429410564,0.479410564,2,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14858,0.42744202,0.48914734,2,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,0.414840213,0.504968043,2,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
614,0.351250607,0.87640828,5,260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14388,0.466044951,0.650876775,3,268,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1110,0.532296787,0.847643549,5,249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14265,0.374951787,0.504566082,2,137,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14963,0.410473993,0.496184982,2,131,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1960,0.384791316,0.500278245,2,156,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14768,0.097619787,0.890479146,6,280,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1077,0.86,0.89334258,4,269,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1850,0.421626433,0.513252865,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1270,0.45,0.53576764,2,131,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1535,0.422117001,0.547882999,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
222,0.368727949,0.506183847,2,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14743,0.424838891,0.494516673,2,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,0.795116663,0.966741692,4,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1720,0.902706475,0.997916136,4,250,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14872,0.096762216,0.905244313,6,300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1781,0.437094569,0.509584938,2,135,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1900,0.120917151,0.839053296,5,271,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
275,0.7882104,0.94657592,5,238,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12318,0.11,0.918252003,7,300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12052,0.403265221,0.465544203,2,143,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14947,0.209475901,0.730546748,3,278,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14542,0.093732569,0.9314766,6,269,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12746,0.384568673,0.899952946,5,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14519,0.435244147,0.490658194,2,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1188,0.103345714,0.896784284,6,260,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
642,0.389023091,0.473170515,2,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
460,0.783897966,0.782265196,3,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938,0.36,0.527161933,2,146,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
14491,0.090777836,0.791667543,6,253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1793,0.43,0.511071044,2,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
716,0.197561647,0.799825279,6,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12009,0.417663381,0.522990142,2,144,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1428,0.526095815,0.58700257,3,155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1500,0.101481169,0.850736361,5,269,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14737,0.41,0.551923449,2,149,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12506,0.184170878,0.968969849,5,287,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,0.353616733,0.812895617,4,264,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
360,0.346849729,0.590520216,4,138,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
12768,0.1,0.841083473,6,292,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12562,0.340886559,0.759645376,4,284,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12378,0.734030607,0.97186227,5,260,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
969,0.38,0.471990624,2,147,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12671,0.450685677,0.70848607,5,210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,0.177245628,0.690725855,6,282,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1714,0.411158089,0.557104777,2,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12347,0.731173234,0.981982454,4,254,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1321,0.806046453,0.896465034,4,248,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12193,0.103546394,0.870989661,6,286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1087,0.684207142,0.970102489,4,272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14339,0.38,0.506081551,2,133,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1569,0.285107901,0.925622818,5,274,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12138,0.325609473,0.971635036,5,238,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12613,0.810995767,0.969004233,5,242,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1958,0.39678431,0.542320258,2,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1193,0.443093236,0.512294982,2,129,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12607,0.825504799,0.954495201,5,232,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1950,0.88857313,0.94000397,4,251,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1111,0.728087112,0.863825776,5,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12356,0.621174218,0.910301272,3,224,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12133,0.403922812,0.484019297,2,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1301,0.130841234,0.966317465,6,283,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
919,0.78912187,0.859565097,4,263,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
946,0.217086559,0.825748064,5,301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1614,0.120040091,0.895315228,5,307,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1509,0.435778171,0.517587526,2,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14990,0.878685632,0.880870336,5,228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12582,0.63138222,0.803653472,2,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1563,0.435566633,0.555222109,2,147,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1003,0.437355135,0.889065419,5,251,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12333,0.445906625,0.474093375,2,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1729,0.105754767,0.853019067,6,276,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14568,0.41,0.54882425,2,152,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
668,0.901242166,0.968357906,4,273,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1901,0.824416274,0.901979658,5,241,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1344,0.097621729,0.936217292,6,293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1635,0.324890809,0.92830318,5,273,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1392,0.404837285,0.504511856,2,146,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
295,0.38,0.507409603,2,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12673,0.409706128,0.508529712,2,151,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
781,0.11,0.899303125,6,294,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12166,0.331423749,0.52622759,4,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
670,0.817420522,0.957420522,5,225,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1345,0.376484533,0.920902001,4,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1983,0.424760438,0.481497018,2,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,0.867986265,0.941006868,4,274,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12074,0.109444883,0.964448826,5,276,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
414,0.349086022,0.489477727,4,208,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394,0.52162844,0.639992354,2,159,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
14669,0.76463292,0.998798415,4,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14430,0.4,0.542475592,2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1829,0.229137546,0.904172491,5,257,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14790,0.406269412,0.591577385,2,166,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14927,0.377921068,0.491320178,2,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12645,0.418459658,0.532114914,2,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12721,0.417672622,0.480545629,2,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12383,0.45,0.479292891,2,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1725,0.597754837,0.878210543,4,245,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14331,0.382894528,0.522720063,2,133,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
